Youth,Label,Date,Filename,Status
EmersonHarris,GT,2024-09-03,EmersonHarris GT 2024-09-03.docx,valid
EmersonHarris,GT,2024-09-07,EmersonHarris GT 2024-09-07.docx,valid
EmersonHarris,GT,2024-09-06,EmersonHarris GT 2024-09-06.docx,valid
EmersonHarris,GT,2024-09-08,EmersonHarrisGT2024-09-08.docx,misnamed
EmersonHarris,GT,2024-09-15,EmersonHarris GT 2024-09-15.docx,valid
EmersonHarris,GT,2024-09-16,EmersonHarris GT 2024-09-16.docx,valid
EmersonHarris,GT,2024-09-13,EmersonHarris GT 2024-09-13.docx,valid
EmersonHarris,GT,2024-09-26,EmersonHarris GT 2024-09-26.docx,valid
EmersonHarris,GT,2024-09-21,EmersonHarris GT 2024-09-21.docx,valid
EmersonHarris,GT,2024-09-23,EmersonHarris GT 2024-09-23.docx,valid
EmersonHarris,GT,2024-09-28,EmersonHarris GT 2024-09-28.docx,valid
EmersonHarris,GT,2024-09-27,EmersonHarris GT 2024-09-27.docx,valid
EmersonHarris,GT,2024-10-01,EmersonHarris GT 2024-10-01.docx,valid
EmersonHarris,GT,2024-10-05,EmersonHarris GT 2024-10-05.docx,valid
EmersonHarris,GT,2024-10-06,EmersonHarris GT 2024-10-06.docx,valid
EmersonHarris,GT,2024-10-04,EmersonHarris GT 2024-10-04.docx,valid
EmersonHarris,GT,2024-10-13,EmersonHarris GT 2024-10-13.docx,valid
EmersonHarris,GT,2024-10-11,EmersonHarris GT 2024-10-11.docx,valid
EmersonHarris,GT,2024-10-15,EmersonHarris GT 2024-10-15.docx,valid
EmersonHarris,GT,2024-10-22,EmersonHarris GT 2024-10-22.docx,valid
EmersonHarris,GT,2024-10-23,EmersonHarris GT 2024-10-23.docx,valid
EmersonHarris,GT,2024-10-20,EmersonHarris GT 2024-10-20.docx,valid
EmersonHarris,GT,2024-10-26,EmersonHarrisGT2024-10-26.docx,misnamed
EmersonHarris,GT,2024-10-31,EmersonHarris GT 2024-10-31.docx,valid
EmersonHarris,GT,2024-10-30,EmersonHarris GT 2024-10-30.docx,valid
EmersonHarris,GT,2024-11-03,EmersonHarris GT 2024-11-03.docx,valid
EmersonHarris,GT,2024-11-07,EmersonHarris GT 2024-11-07.docx,valid
EmersonHarris,GT,2024-11-01,EmersonHarris GT 2024-11-01.docx,valid
EmersonHarris,GT,2024-11-09,GT EmersonHarris 2024-11-09.docx,misnamed
EmersonHarris,GT,2024-11-14,EmersonHarris GT 2024-11-14.docx,valid
EmersonHarris,GT,2024-11-08,EmersonHarris GT 2024-11-08.docx,valid
EmersonHarris,GT,2024-11-16,EmersonHarris GT 2024-11-16.docx,valid
EmersonHarris,GT,2024-11-21,EmersonHarris GT 2024-11-21.docx,valid
EmersonHarris,GT,2024-11-20,EmersonHarris GT 2024-11-20.docx,valid
EmersonHarris,GT,2024-11-24,EmersonHarris GT 2024-11-24.docx,valid
EmersonHarris,GT,2024-11-28,EmersonHarris GT 2024-11-28.docx,valid
EmersonHarris,GT,2024-11-23,EmersonHarris GT 2024-11-23.docx,valid
EmersonHarris,GT,2024-11-29,EmersonHarris GT 2024-11-29.docx,valid
EmersonHarris,GT,2024-12-03,EmersonHarris GT 2024-12-03.docx,valid
EmersonHarris,GT,2024-11-30,EmersonHarris GT 2024-11-30.docx,valid
EmersonHarris,GT,2024-12-06,EmersonHarris GT 2024-12-06.docx,valid
EmersonHarris,GT,2024-12-12,EmersonHarris GT 2024-12-12.docx,valid
EmersonHarris,GT,2024-12-10,EmersonHarris GT 2024-12-10.docx,valid
EmersonHarris,GT,2024-12-15,EmersonHarris GT 2024-12-15.docx,valid
EmersonHarris,GT,2024-12-18,EmersonHarris GT 2024-12-18.docx,valid
EmersonHarris,GT,2024-12-14,EmersonHarris GT 2024-12-14.docx,valid
EmersonHarris,GT,2024-12-21,EmersonHarris GT 2024-12-21.docx,valid
EmersonHarris,GT,2024-12-20,EmersonHarris GT 2024-12-20.docx,valid
EmersonHarris,GT,2024-12-26,EmersonHarris GT 2024-12-26.docx,valid
EmersonHarris,GT,2024-12-27,EmersonHarris GT 2024-12-27.docx,valid
EmersonHarris,GT,2025-01-01,EmersonHarris GT 2025-01-01.docx,valid
EmersonHarris,GT,2024-12-30,EmersonHarris GT 2024-12-30.docx,valid
AlexLee,GT,2024-01-21,AlexLee GT 2024-01-21.docx,valid
AlexLee,GT,2024-01-24,AlexLee GT 2024-01-24.docx,valid
AlexLee,GT,2024-01-30,AlexLee GT 2024-01-30.docx,valid
AlexLee,GT,2024-01-29,AlexLee GT 2024-01-29.docx,valid
AlexLee,GT,2024-02-08,AlexLee GT 2024-02-08.docx,valid
AlexLee,GT,2024-02-03,AlexLee GT 2024-02-03.docx,valid
AlexLee,GT,2024-02-13,AlexLee GT 2024-02-13.docx,valid
AlexLee,GT,2024-02-12,AlexLee GT 2024-02-12.docx,valid
AlexLee,GT,2024-02-17,AlexLee GT 2024-02-17.docx,valid
AlexLee,GT,2024-02-23,AlexLee GT 2024-02-23.docx,valid
AlexLee,GT,2024-02-29,AlexLee GT 2024-02-29.docx,valid
AlexLee,GT,2024-02-26,AlexLee GT 2024-02-26.docx,valid
AlexLee,GT,2024-03-04,AlexLee GT 2024-03-04.docx,valid
AlexLee,GT,2024-03-05,AlexLee GT 2024-03-05.docx,valid
AlexLee,GT,2024-03-13,AlexLee GT 2024-03-13.docx,valid
AlexLee,GT,2024-03-14,AlexLee GT 2024-03-14.docx,valid
AlexLee,GT,2024-03-18,AlexLee GT 2024-03-18.docx,valid
AlexLee,GT,2024-03-17,AlexLee GT 2024-03-17.docx,valid
AlexLee,GT,2024-03-28,AlexLee GT 2024-03-28.docx,valid
AlexLee,GT,2024-03-26,AlexLee GT 2024-03-26.docx,valid
AlexLee,GT,2024-03-30,AlexLee GT 2024-03-30.docx,valid
AlexLee,GT,2024-04-05,AlexLee GT 2024-04-05.docx,valid
AlexLee,GT,2024-04-12,AlexLee GT 2024-04-12.docx,valid
AlexLee,GT,2024-04-09,,skipped
AlexLee,GT,2024-04-19,AlexLee GT 2024-04-19.docx,valid
AlexLee,GT,2024-04-14,AlexLee GT 2024-04-14.docx,valid
AlexLee,GT,2024-04-22,AlexLee GT 2024-04-22.docx,valid
AlexLee,GT,2024-04-20,AlexLee GT 2024-04-20.docx,valid
AlexLee,GT,2024-04-30,AlexLee GT 2024-04-30.docx,valid
AlexLee,GT,2024-04-27,AlexLee GT 2024-04-27.docx,valid
AlexLee,GT,2024-05-10,AlexLee GT 2024-05-10.docx,valid
AlexLee,GT,2024-05-04,AlexLee GT 2024-05-04.docx,valid
AlexLee,GT,2024-05-11,AlexLee GT 2024-05-11.docx,valid
AlexLee,GT,2024-05-15,AlexLee GT 2024-05-15.docx,valid
AlexLee,GT,2024-05-22,AlexLee GT 2024-05-22.docx,valid
AlexLee,GT,2024-05-20,AlexLee GT 2024-05-20.docx,valid
AlexLee,GT,2024-05-30,AlexLee GT 2024-05-30.docx,valid
AlexLee,GT,2024-05-31,AlexLee GT 2024-05-31.docx,valid
AlexLee,GT,2024-06-07,AlexLee GT 2024-06-07.docx,valid
AlexLee,GT,2024-06-03,AlexLee GT 2024-06-03.docx,valid
AlexLee,GT,2024-06-11,AlexLee GT 2024-06-11.docx,valid
AlexLee,GT,2024-06-09,AlexLee GT 2024-06-09.docx,valid
AlexLee,GT,2024-06-20,AlexLee GT 2024-06-20.docx,valid
AlexLee,GT,2024-06-17,AlexLee GT 2024-06-17.docx,valid
AlexLee,GT,2024-06-27,AlexLee GT 2024-06-27.docx,valid
AlexLee,GT,2024-06-25,AlexLee GT 2024-06-25.docx,valid
AlexLee,GT,2024-07-01,AlexLee GT 2024-07-01.docx,valid
AlexLee,GT,2024-07-03,AlexLee GT 2024-07-03.docx,valid
AlexLee,GT,2024-07-06,AlexLee GT 2024-07-06.docx,valid
AlexLee,GT,2024-07-12,AlexLee GT 2024-07-12.docx,valid
AlexLee,GT,2024-07-16,AlexLee GT 2024-07-16.docx,valid
AlexLee,GT,2024-07-18,AlexLee GT 2024-07-18.docx,valid
AlexLee,GT,2024-07-25,AlexLee GT 2024-07-25.docx,valid
AlexLee,GT,2024-07-20,AlexLee GT 2024-07-20.docx,valid
AlexLee,GT,2024-07-27,AlexLee GT 2024-07-27.docx,valid
AlexLee,GT,2024-07-31,AlexLee GT 2024-07-31.docx,valid
AlexLee,GT,2024-08-07,AlexLee GT 2024-08-07.docx,valid
AlexLee,GT,2024-08-08,AlexLee GT 2024-08-08.docx,valid
AlexLee,GT,2024-08-15,AlexLee GT 2024-08-15.docx,valid
AlexLee,GT,2024-08-11,AlexLee GT 2024-08-11.docx,valid
AlexLee,GT,2024-08-19,AlexLee GT 2024-08-19.docx,valid
AlexLee,GT,2024-08-22,AlexLee GT 2024-08-22.docx,valid
AlexLee,GT,2024-08-30,AlexLee GT 2024-08-30.docx,valid
AlexLee,GT,2024-08-28,,skipped
AlexLee,GT,2024-09-02,GT AlexLee 2024-09-02.docx,misnamed
AlexLee,GT,2024-09-01,AlexLee GT 2024-09-01.docx,valid
AlexLee,GT,2024-09-09,AlexLee GT 2024-09-09.docx,valid
AlexLee,GT,2024-09-12,AlexLee GT 2024-09-12.docx,valid
AlexLee,GT,2024-09-20,AlexLee GT 2024-09-20.docx,valid
AlexLee,GT,2024-09-19,AlexLee GT 2024-09-19.docx,valid
AlexLee,GT,2024-09-24,AlexLee GT 2024-09-24.docx,valid
AlexLee,GT,2024-09-27,AlexLee GT 2024-09-27.docx,valid
AlexLee,GT,2024-10-02,AlexLee GT 2024-10-02.docx,valid
AlexLee,GT,2024-09-28,AlexLee GT 2024-09-28.docx,valid
AlexLee,GT,2024-10-07,AlexLee GT 2024-10-07.docx,valid
AlexLee,GT,2024-10-08,AlexLee GT 2024-10-08.docx,valid
AlexLee,GT,2024-10-16,AlexLee GT 2024-10-16.docx,valid
AlexLee,GT,2024-10-12,AlexLee GT 2024-10-12.docx,valid
AlexLee,GT,2024-10-19,AlexLee GT 2024-10-19.docx,valid
AlexLee,GT,2024-10-20,AlexLee GT 2024-10-20.docx,valid
AlexLee,GT,2024-10-31,AlexLee GT 2024-10-31.docx,valid
AlexLee,GT,2024-10-28,AlexLee GT 2024-10-28.docx,valid
AlexLee,GT,2024-11-06,AlexLee GT 2024-11-06.docx,valid
AlexLee,GT,2024-11-08,AlexLee GT 2024-11-08.docx,valid
AlexLee,GT,2024-11-13,AlexLee GT 2024-11-13.docx,valid
AlexLee,GT,2024-11-10,AlexLee GT 2024-11-10.docx,valid
AlexLee,GT,2024-11-16,AlexLee GT 2024-11-16.docx,valid
AlexLee,GT,2024-11-18,AlexLee GT 2024-11-18.docx,valid
AlexLee,GT,2024-11-28,AlexLee GT 2024-11-28.docx,valid
AlexLee,GT,2024-11-23,AlexLee GT 2024-11-23.docx,valid
AlexLee,GT,2024-12-06,AlexLee GT 2024-12-06.docx,valid
AlexLee,GT,2024-12-04,AlexLee GT 2024-12-04.docx,valid
AlexLee,GT,2024-12-11,AlexLee GT 2024-12-11.docx,valid
AlexLee,GT,2024-12-07,AlexLee GT 2024-12-07.docx,valid
AlexLee,GT,2024-12-15,AlexLee GT 2024-12-15.docx,valid
AlexLee,GT,2024-12-14,AlexLee GT 2024-12-14.docx,valid
AlexLee,GT,2024-12-24,AlexLee GT 2024-12-24.docx,valid
AlexLee,GT,2024-12-21,AlexLee GT 2024-12-21.docx,valid
AlexLee,GT,2024-12-31,AlexLee GT 2024-12-31.docx,valid
AlexLee,GT,2024-12-29,AlexLee GT 2024-12-29.docx,valid
AveryRobinson,GT,2024-02-27,AveryRobinson GT 2024-02-27.docx,valid
AveryRobinson,GT,2024-02-24,AveryRobinson GT 2024-02-24.docx,valid
AveryRobinson,GT,2024-02-29,AveryRobinson GT 2024-02-29.docx,valid
AveryRobinson,GT,2024-03-03,AveryRobinson GT 2024-03-03.docx,valid
AveryRobinson,GT,2024-03-08,AveryRobinson GT 2024-03-08.docx,valid
AveryRobinson,GT,2024-03-12,,skipped
AveryRobinson,GT,2024-03-13,AveryRobinson GT 2024-03-13.docx,valid
AveryRobinson,GT,2024-03-14,AveryRobinson GT 2024-03-14.docx,valid
AveryRobinson,GT,2024-03-23,AveryRobinson GT 2024-03-23.docx,valid
AveryRobinson,GT,2024-03-25,AveryRobinson GT 2024-03-25.docx,valid
AveryRobinson,GT,2024-03-29,AveryRobinson GT 2024-03-29.docx,valid
AveryRobinson,GT,2024-03-28,AveryRobinson GT 2024-03-28.docx,valid
AveryRobinson,GT,2024-04-05,AveryRobinson GT 2024-04-05.docx,valid
AveryRobinson,GT,2024-04-07,AveryRobinson GT 2024-04-07.docx,valid
AveryRobinson,GT,2024-04-16,AveryRobinson GT 2024-04-16.docx,valid
AveryRobinson,GT,2024-04-14,AveryRobinson GT 2024-04-14.docx,valid
AveryRobinson,GT,2024-04-21,AveryRobinson GT 2024-04-21.docx,valid
AveryRobinson,GT,2024-04-19,AveryRobinson GT 2024-04-19.docx,valid
AveryRobinson,GT,2024-04-24,AveryRobinson GT 2024-04-24.docx,valid
AveryRobinson,GT,2024-04-30,AveryRobinson GT 2024-04-30.docx,valid
AveryRobinson,GT,2024-05-02,AveryRobinson GT 2024-05-02.docx,valid
AveryRobinson,GT,2024-05-06,AveryRobinson GT 2024-05-06.docx,valid
AveryRobinson,GT,2024-05-12,AveryRobinson GT 2024-05-12.docx,valid
AveryRobinson,GT,2024-05-13,AveryRobinson GT 2024-05-13.docx,valid
AveryRobinson,GT,2024-05-18,AveryRobinson GT 2024-05-18.docx,valid
AveryRobinson,GT,2024-05-19,AveryRobinson GT 2024-05-19.docx,valid
AveryRobinson,GT,2024-05-27,AveryRobinson GT 2024-05-27.docx,valid
AveryRobinson,GT,2024-05-24,AveryRobinson GT 2024-05-24.docx,valid
AveryRobinson,GT,2024-06-01,AveryRobinson GT 2024-06-01.docx,valid
AveryRobinson,GT,2024-05-29,AveryRobinson GT 2024-05-29.docx,valid
AveryRobinson,GT,2024-06-08,AveryRobinson GT 2024-06-08.docx,valid
AveryRobinson,GT,2024-06-09,AveryRobinson GT 2024-06-09.docx,valid
AveryRobinson,GT,2024-06-18,AveryRobinson GT 2024-06-18.docx,valid
AveryRobinson,GT,2024-06-13,AveryRobinson GT 2024-06-13.docx,valid
AveryRobinson,GT,2024-06-19,AveryRobinson GT 2024-06-19.pdf,misnamed
AveryRobinson,GT,2024-06-22,AveryRobinson GT 2024-06-22.docx,valid
AveryRobinson,GT,2024-06-27,AveryRobinson GT 2024-06-27.docx,valid
AveryRobinson,GT,2024-06-28,AveryRobinson GT 2024-06-28.docx,valid
AveryRobinson,GT,2024-07-09,AveryRobinson GT 2024-07-09.docx,valid
AveryRobinson,GT,2024-07-03,AveryRobinson GT 2024-07-03.docx,valid
AveryRobinson,GT,2024-07-14,AveryRobinson GT 2024-07-14.docx,valid
AveryRobinson,GT,2024-07-12,AveryRobinson GT 2024-07-12.docx,valid
AveryRobinson,GT,2024-07-22,AveryRobinson GT 2024-07-22.docx,valid
AveryRobinson,GT,2024-07-18,AveryRobinson GT 2024-07-18.docx,valid
AveryRobinson,GT,2024-07-28,AveryRobinson GT 2024-07-28.docx,valid
AveryRobinson,GT,2024-07-29,AveryRobinson GT 2024-07-29.docx,valid
AveryRobinson,GT,2024-08-03,,skipped
AveryRobinson,GT,2024-08-06,AveryRobinson GT 2024-08-06.docx,valid
AveryRobinson,GT,2024-08-09,AveryRobinson GT 2024-08-09.docx,valid
AveryRobinson,GT,2024-08-07,AveryRobinson GT 2024-08-07.docx,valid
AveryRobinson,GT,2024-08-17,AveryRobinson GT 2024-08-17.docx,valid
AveryRobinson,GT,2024-08-15,,skipped
AveryRobinson,GT,2024-08-24,AveryRobinson GT 2024-08-24.docx,valid
AveryRobinson,GT,2024-08-23,AveryRobinson GT 2024-08-23.docx,valid
AveryRobinson,GT,2024-08-29,AveryRobinson GT 2024-08-29.docx,valid
AveryRobinson,GT,2024-08-28,AveryRobinson GT 2024-08-28.docx,valid
AveryRobinson,GT,2024-09-05,AveryRobinsonGT2024-09-05.docx,misnamed
AveryRobinson,GT,2024-09-08,AveryRobinson GT 2024-09-08.docx,valid
AveryRobinson,GT,2024-09-12,AveryRobinson GT 2024-09-12.docx,valid
AveryRobinson,GT,2024-09-17,AveryRobinson GT 2024-09-17.docx,valid
AveryRobinson,GT,2024-09-21,AveryRobinson GT 2024-09-21.docx,valid
AveryRobinson,GT,2024-09-18,AveryRobinson GT 2024-09-18.docx,valid
AveryRobinson,GT,2024-09-30,AveryRobinson GT 2024-09-30.docx,valid
AveryRobinson,GT,2024-09-26,AveryRobinson GT 2024-09-26.docx,valid
AveryRobinson,GT,2024-10-06,AveryRobinson GT 2024-10-06.docx,valid
AveryRobinson,GT,2024-10-07,AveryRobinson GT 2024-10-07.docx,valid
AveryRobinson,GT,2024-10-09,AveryRobinson GT 2024-10-09.docx,valid
AveryRobinson,GT,2024-10-12,AveryRobinson GT 2024-10-12.docx,valid
AveryRobinson,GT,2024-10-19,AveryRobinson GT 2024-10-19.docx,valid
AveryRobinson,GT,2024-10-20,,skipped
AveryRobinson,GT,2024-10-29,AveryRobinson GT 2024-10-29.docx,valid
AveryRobinson,GT,2024-10-24,AveryRobinson GT 2024-10-24.docx,valid
AveryRobinson,GT,2024-11-03,AveryRobinson GT 2024-11-03.docx,valid
AveryRobinson,GT,2024-11-02,AveryRobinson GT 2024-11-02.docx,valid
AveryRobinson,GT,2024-11-06,AveryRobinson GT 2024-11-06.docx,valid
AveryRobinson,GT,2024-11-12,AveryRobinson GT 2024-11-12.docx,valid
AveryRobinson,GT,2024-11-16,AveryRobinson GT 2024-11-16.docx,valid
AveryRobinson,GT,2024-11-14,AveryRobinson GT 2024-11-14.docx,valid
AveryRobinson,GT,2024-11-24,AveryRobinson GT 2024-11-24.docx,valid
AveryRobinson,GT,2024-11-23,AveryRobinson GT 2024-11-23.docx,valid
AveryRobinson,GT,2024-12-02,AveryRobinson GT 2024-12-02.docx,valid
AveryRobinson,GT,2024-11-29,AveryRobinson GT 2024-11-29.docx,valid
AveryRobinson,GT,2024-12-04,AveryRobinson GT 2024-12-04.docx,valid
AveryRobinson,GT,2024-12-08,AveryRobinson GT 2024-12-08.docx,valid
AveryRobinson,GT,2024-12-14,AveryRobinson GT 2024-12-14.docx,valid
AveryRobinson,GT,2024-12-17,AveryRobinson GT 2024-12-17.docx,valid
AveryRobinson,GT,2024-12-21,AveryRobinson GT 2024-12-21.docx,valid
AveryRobinson,GT,2024-12-20,AveryRobinson GT 2024-12-20.docx,valid
AveryRobinson,GT,2024-12-31,AveryRobinson GT 2024-12-31.docx,valid
AveryRobinson,GT,2024-12-29,AveryRobinson GT 2024-12-29.docx,valid
RowanWilson,GT,2024-01-05,RowanWilson GT 2024-01-05.docx,valid
RowanWilson,GT,2024-01-08,,skipped
RowanWilson,GT,2024-01-03,RowanWilson GT 2024-01-03.docx,valid
RowanWilson,GT,2024-01-11,RowanWilson GT 2024-01-11.docx,valid
RowanWilson,GT,2024-01-12,RowanWilson GT 2024-01-12.docx,valid
RowanWilson,GT,2024-01-09,RowanWilson GT 2024-01-09.docx,valid
RowanWilson,GT,2024-01-22,RowanWilson GT 2024-01-22.docx,valid
RowanWilson,GT,2024-01-20,,skipped
RowanWilson,GT,2024-01-16,RowanWilson GT 2024-01-16.docx,valid
RowanWilson,GT,2024-01-26,RowanWilson GT 2024-01-26.docx,valid
RowanWilson,GT,2024-01-24,RowanWilson GT 2024-01-24.docx,valid
RowanWilson,GT,2024-01-29,RowanWilson GT 2024-01-29.docx,valid
RowanWilson,GT,2024-02-03,RowanWilson GT 2024-02-03.docx,valid
RowanWilson,GT,2024-01-31,RowanWilson GT 2024-01-31.docx,valid
RowanWilson,GT,2024-02-05,RowanWilson GT 2024-02-05.docx,valid
RowanWilson,GT,2024-02-11,RowanWilson GT 2024-02-11.docx,valid
RowanWilson,GT,2024-02-06,RowanWilson GT 2024-02-06.docx,valid
RowanWilson,GT,2024-02-12,RowanWilson GT 2024-02-12.docx,valid
RowanWilson,GT,2024-02-16,RowanWilson GT 2024-02-16.docx,valid
RowanWilson,GT,2024-02-17,RowanWilson GT 2024-02-17.docx,valid
RowanWilson,GT,2024-02-13,RowanWilson GT 2024-02-13.docx,valid
RowanWilson,GT,2024-02-26,RowanWilson GT 2024-02-26.docx,valid
RowanWilson,GT,2024-02-22,RowanWilson GT 2024-02-22.docx,valid
RowanWilson,GT,2024-02-21,RowanWilson GT 2024-02-21.docx,valid
RowanWilson,GT,2024-03-04,,skipped
RowanWilson,GT,2024-03-03,RowanWilson GT 2024-03-03.docx,valid
RowanWilson,GT,2024-03-02,RowanWilson GT 2024-03-02.docx,valid
RowanWilson,GT,2024-03-07,RowanWilson GT 2024-03-07.docx,valid
RowanWilson,GT,2024-03-08,RowanWilson GT 2024-03-08.docx,valid
RowanWilson,GT,2024-03-09,RowanWilson GT 2024-03-09.docx,valid
RowanWilson,GT,2024-03-14,RowanWilson GT 2024-03-14.docx,valid
RowanWilson,GT,2024-03-18,RowanWilson GT 2024-03-18.docx,valid
RowanWilson,GT,2024-03-12,RowanWilson GT 2024-03-12.docx,valid
RowanWilson,GT,2024-03-21,RowanWilson GT 2024-03-21.docx,valid
RowanWilson,GT,2024-03-24,RowanWilson GT 2024-03-24.docx,valid
RowanWilson,GT,2024-03-23,RowanWilson GT 2024-03-23.docx,valid
RowanWilson,GT,2024-03-27,RowanWilson GT 2024-03-27.docx,valid
RowanWilson,GT,2024-03-28,RowanWilson GT 2024-03-28.docx,valid
RowanWilson,GT,2024-03-31,RowanWilson GT 2024-03-31.docx,valid
RowanWilson,GT,2024-04-08,RowanWilson GT 2024-04-08.docx,valid
RowanWilson,GT,2024-04-05,RowanWilson GT 2024-04-05.docx,valid
RowanWilson,GT,2024-04-03,RowanWilson GT 2024-04-03.docx,valid
RowanWilson,GT,2024-04-11,RowanWilson GT 2024-04-11.docx,valid
RowanWilson,GT,2024-04-13,RowanWilson GT 2024-04-13.docx,valid
RowanWilson,GT,2024-04-09,RowanWilson GT 2024-04-09.docx,valid
RowanWilson,GT,2024-04-21,,skipped
RowanWilson,GT,2024-04-20,RowanWilson GT 2024-04-20.docx,valid
RowanWilson,GT,2024-04-16,RowanWilson GT 2024-04-16.docx,valid
RowanWilson,GT,2024-04-26,RowanWilson GT 2024-04-26.docx,valid
RowanWilson,GT,2024-04-25,RowanWilson GT 2024-04-25.docx,valid
RowanWilson,GT,2024-04-24,RowanWilson GT 2024-04-24.docx,valid
RowanWilson,GT,2024-05-05,RowanWilson GT 2024-05-05.docx,valid
RowanWilson,GT,2024-05-03,RowanWilson GT 2024-05-03.docx,valid
RowanWilson,GT,2024-05-02,RowanWilson GT 2024-05-02.docx,valid
RowanWilson,GT,2024-05-09,RowanWilson GT 2024-05-09.docx,valid
RowanWilson,GT,2024-05-13,RowanWilson GT 2024-05-13.docx,valid
RowanWilson,GT,2024-05-10,RowanWilson GT 2024-05-10.docx,valid
RowanWilson,GT,2024-05-18,RowanWilson GT 2024-05-18.docx,valid
RowanWilson,GT,2024-05-19,RowanWilson GT 2024-05-19.docx,valid
RowanWilson,GT,2024-05-16,RowanWilson GT 2024-05-16.docx,valid
RowanWilson,GT,2024-05-23,RowanWilson GT 2024-05-23.docx,valid
RowanWilson,GT,2024-05-27,RowanWilson GT 2024-05-27.docx,valid
RowanWilson,GT,2024-05-21,RowanWilson GT 2024-05-21.docx,valid
RowanWilson,GT,2024-06-02,,skipped
RowanWilson,GT,2024-05-29,GT RowanWilson 2024-05-29.docx,misnamed
RowanWilson,GT,2024-06-03,RowanWilson GT 2024-06-03.docx,valid
RowanWilson,GT,2024-06-08,RowanWilson GT 2024-06-08.docx,valid
RowanWilson,GT,2024-06-07,RowanWilson GT 2024-06-07.docx,valid
RowanWilson,GT,2024-06-04,RowanWilson GT 2024-06-04.docx,valid
RowanWilson,GT,2024-06-16,RowanWilson GT 2024-06-16.docx,valid
RowanWilson,GT,2024-06-13,RowanWilson GT 2024-06-13.docx,valid
RowanWilson,GT,2024-06-14,RowanWilson GT 2024-06-14.docx,valid
RowanWilson,GT,2024-06-21,RowanWilson GT 2024-06-21.docx,valid
RowanWilson,GT,2024-06-20,RowanWilson GT 2024-06-20.docx,valid
RowanWilson,GT,2024-06-23,RowanWilson GT 2024-06-23.docx,valid
RowanWilson,GT,2024-06-27,RowanWilson GT 2024-06-27.docx,valid
RowanWilson,GT,2024-06-26,RowanWilson GT 2024-06-26.docx,valid
RowanWilson,GT,2024-06-29,RowanWilson GT 2024-06-29.docx,valid
RowanWilson,GT,2024-07-08,RowanWilson GT 2024-07-08.docx,valid
RowanWilson,GT,2024-07-06,RowanWilson GT 2024-07-06.docx,valid
RowanWilson,GT,2024-07-04,RowanWilson GT 2024-07-04.docx,valid
RowanWilson,GT,2024-07-14,RowanWilson GT 2024-07-14.docx,valid
RowanWilson,GT,2024-07-11,RowanWilson GT 2024-07-11.docx,valid
RowanWilson,GT,2024-07-12,RowanWilson GT 2024-07-12.docx,valid
RowanWilson,GT,2024-07-18,RowanWilson GT 2024-07-18.docx,valid
RowanWilson,GT,2024-07-16,RowanWilson GT 2024-07-16.docx,valid
RowanWilson,GT,2024-07-22,GT RowanWilson 2024-07-22.docx,misnamed
RowanWilson,GT,2024-07-24,,skipped
RowanWilson,GT,2024-07-26,RowanWilson GT 2024-07-26.docx,valid
RowanWilson,GT,2024-07-28,RowanWilson GT 2024-07-28.docx,valid
RowanWilson,GT,2024-08-04,RowanWilson GT 2024-08-04.docx,valid
RowanWilson,GT,2024-07-30,RowanWilson GT 2024-07-30.docx,valid
RowanWilson,GT,2024-08-02,RowanWilson GT 2024-08-02.docx,valid
RowanWilson,GT,2024-08-10,RowanWilson GT 2024-08-10.docx,valid
RowanWilson,GT,2024-08-08,RowanWilson GT 2024-08-08.docx,valid
RowanWilson,GT,2024-08-07,RowanWilson GT 2024-08-07.docx,valid
RowanWilson,GT,2024-08-18,RowanWilson GT 2024-08-18.docx,valid
RowanWilson,GT,2024-08-15,RowanWilson GT 2024-08-15.docx,valid
RowanWilson,GT,2024-08-17,RowanWilson GT 2024-08-17.docx,valid
RowanWilson,GT,2024-08-23,RowanWilson GT 2024-08-23.docx,valid
RowanWilson,GT,2024-08-26,RowanWilson GT 2024-08-26.docx,valid
RowanWilson,GT,2024-08-21,RowanWilson GT 2024-08-21.docx,valid
RowanWilson,GT,2024-09-01,RowanWilson GT 2024-09-01.docx,valid
RowanWilson,GT,2024-08-30,RowanWilson GT 2024-08-30.docx,valid
RowanWilson,GT,2024-08-28,RowanWilson GT 2024-08-28.docx,valid
RowanWilson,GT,2024-09-09,RowanWilson GT 2024-09-09.docx,valid
RowanWilson,GT,2024-09-04,RowanWilson GT 2024-09-04.docx,valid
RowanWilson,GT,2024-09-03,RowanWilson GT 2024-09-03.docx,valid
RowanWilson,GT,2024-09-12,RowanWilson GT 2024-09-12.docx,valid
RowanWilson,GT,2024-09-14,RowanWilson GT 2024-09-14.docx,valid
RowanWilson,GT,2024-09-11,RowanWilson GT 2024-09-11.docx,valid
RowanWilson,GT,2024-09-22,RowanWilson GT 2024-09-22.docx,valid
